ticket_id,created_date,resolved_date,category,priority,channel,product_area,agent_id,first_response_minutes,resolution_minutes,customer_id,csat_score,is_repeat_contact,sla_breached
15370,2025-09-04 16:39:42,2025-09-14 17:34:42,Account,Medium,Phone,Payments,AGT-008,213,14455,CUST-07342,3,0,1
15371,2026-06-01 18:11:11,2026-06-05 07:09:11,Account,Low,Chat,Dashboard,AGT-009,503,5098,CUST-03743,5,0,0
15372,2025-07-20 02:18:27,2025-07-22 11:59:27,Feature Request,Medium,Portal,Login,AGT-011,72,3461,CUST-03323,3,0,0
15373,2026-03-06 21:40:24,2026-03-09 10:00:24,Technical,Medium,Chat,Payments,AGT-010,96,3620,CUST-02123,5,0,0
15374,2026-05-07 22:45:26,2026-05-10 11:30:26,Account,Low,Chat,Mobile App,AGT-013,1315,3645,CUST-06405,3,1,0
15375,2025-07-15 04:45:59,2025-07-18 18:41:59,Feature Request,Medium,Portal,Payments,AGT-006,230,5156,CUST-01209,2,0,1
15376,2025-09-13 01:00:40,2025-09-13 07:40:40,Technical,Low,Chat,Payments,AGT-004,214,400,CUST-04527,5,0,0
15377,2026-07-15 00:42:23,2026-07-17 11:55:23,Account,Low,Email,Dashboard,AGT-012,723,3553,CUST-07901,3,0,0
15378,2025-04-29 12:02:07,2025-04-30 00:21:07,Technical,High,Phone,Dashboard,AGT-014,191,739,CUST-00588,5,0,0
15379,2025-06-28 23:19:31,2025-07-01 00:55:31,Bug,Medium,Chat,Login,AGT-015,416,2976,CUST-07435,3,0,0
15380,2025-04-16 01:20:48,2025-04-16 04:16:48,Feature Request,Critical,Phone,API,AGT-012,61,176,CUST-03079,2,1,1
15381,2026-05-13 15:26:31,2026-05-17 12:27:31,Bug,Medium,Chat,Payments,AGT-016,447,5581,CUST-07458,2,1,1
15382,2025-07-25 15:43:22,2025-08-01 05:30:22,Account,Low,Chat,Mobile App,AGT-015,2223,9467,CUST-05683,2,0,1
15383,2025-09-27 20:46:25,2025-09-28 09:24:25,Technical,Low,Email,Login,AGT-004,748,758,CUST-03028,4,0,0
15384,2025-08-15 08:42:25,2025-08-23 06:02:25,Account,Low,Chat,Payments,AGT-001,1194,11360,CUST-05326,2,0,1
15385,2025-03-14 12:10:52,2025-03-19 03:47:52,Account,Medium,Phone,Payments,AGT-003,5,6697,CUST-00400,2,0,1
15386,2025-08-26 20:15:46,2025-09-01 14:02:46,Billing,Low,Phone,Dashboard,AGT-016,1260,8267,CUST-05292,2,0,1
15387,2025-05-28 11:01:21,2025-06-02 11:47:21,Feature Request,Low,Chat,Payments,AGT-009,668,7246,CUST-05511,3,0,1
15388,2025-09-09 19:06:13,2025-09-13 17:35:13,Bug,Medium,Email,Login,AGT-020,483,5669,CUST-01138,3,0,1
15389,2026-02-27 13:54:50,2026-02-27 15:34:50,Account,Critical,Email,Payments,AGT-014,29,100,CUST-02308,5,0,0
15390,2026-02-06 07:16:54,2026-02-13 05:31:54,Account,Low,Phone,Payments,AGT-013,1566,9975,CUST-06829,3,0,1
15391,2026-03-30 03:38:35,2026-04-02 03:53:35,Feature Request,Low,Portal,API,AGT-015,1228,4335,CUST-03425,5,1,0
15392,2025-01-25 21:30:14,2025-01-26 22:20:14,Feature Request,Medium,Phone,Payments,AGT-015,513,1490,CUST-07742,1,0,1
15393,2026-01-28 19:41:55,2026-01-28 22:43:55,Account,Critical,Chat,Mobile App,AGT-002,47,182,CUST-03758,3,0,0
15394,2025-03-03 22:24:06,2025-03-05 14:42:06,Billing,Medium,Email,Mobile App,AGT-012,300,2418,CUST-06172,5,0,0
15395,2026-05-08 08:57:46,2026-05-08 14:28:46,Account,Critical,Phone,Payments,AGT-006,30,331,CUST-03740,4,0,1
15396,2025-02-05 05:58:55,2025-02-06 17:25:55,Billing,Low,Chat,Mobile App,AGT-009,1670,2127,CUST-05127,2,0,1
15397,2025-02-24 04:09:15,2025-02-24 14:44:15,Feature Request,High,Email,Dashboard,AGT-001,63,635,CUST-07104,4,0,0
15398,2025-03-03 12:50:44,2025-03-06 20:52:44,Bug,Low,Portal,Login,AGT-020,521,4802,CUST-03054,5,0,0
15399,2025-05-03 14:59:48,2025-05-04 20:04:48,Technical,High,Phone,Login,AGT-008,374,1745,CUST-02711,2,0,1
15400,2025-09-08 19:40:46,2025-09-09 20:38:46,Account,High,Chat,Dashboard,AGT-003,5,1498,CUST-05619,5,0,1
15401,2026-01-11 10:19:18,2026-01-16 23:10:18,Technical,Low,Chat,API,AGT-013,798,7971,CUST-02716,2,0,1
15402,2026-01-24 07:39:49,2026-01-25 02:53:49,Billing,Low,Portal,API,AGT-009,1047,1154,CUST-03180,4,0,0
15403,2025-12-04 21:13:56,2025-12-04 23:16:56,Billing,High,Email,Dashboard,AGT-010,99,123,CUST-04283,4,0,0
15404,2025-12-06 17:48:58,2025-12-08 07:29:58,Feature Request,Medium,Phone,Login,AGT-020,442,2261,CUST-04382,5,0,0
15405,2025-09-04 08:20:50,2025-09-09 02:40:50,Billing,Medium,Email,Payments,AGT-019,336,6860,CUST-01330,1,1,1
15406,2025-08-01 19:40:47,2025-08-08 05:09:47,Feature Request,Low,Portal,API,AGT-015,1406,9209,CUST-07599,3,0,1
15407,2026-07-13 12:59:09,2026-07-17 02:20:09,Technical,Medium,Email,Login,AGT-002,131,5121,CUST-06775,1,1,1
15408,2025-05-24 23:04:52,2025-05-26 04:47:52,Account,High,Phone,API,AGT-006,116,1783,CUST-02894,2,0,1
15409,2026-03-08 05:36:19,2026-03-08 14:29:19,Technical,High,Chat,Login,AGT-008,87,533,CUST-06194,5,0,0
15410,2025-06-18 10:37:46,2025-06-22 02:13:46,Account,Low,Chat,Login,AGT-006,966,5256,CUST-05978,5,0,0
15411,2025-05-15 15:09:28,2025-05-16 18:11:28,Account,High,Phone,API,AGT-016,80,1622,CUST-04035,2,0,1
15412,2025-11-04 16:31:13,2025-11-06 09:26:13,Feature Request,High,Email,Mobile App,AGT-009,265,2455,CUST-03926,2,0,1
15413,2026-07-23 03:23:50,2026-07-24 16:31:50,Technical,Medium,Email,Dashboard,AGT-006,200,2228,CUST-05250,5,0,0
15414,2026-04-04 00:45:23,2026-04-04 07:36:23,Account,Low,Portal,Mobile App,AGT-007,401,411,CUST-04278,4,0,0
15415,2025-03-22 06:28:05,2025-03-23 15:24:05,Account,Medium,Chat,Dashboard,AGT-006,380,1976,CUST-00868,4,1,0
15416,2025-01-31 23:53:44,2025-02-04 02:06:44,Bug,Low,Chat,Payments,AGT-014,1162,4453,CUST-06549,5,0,0
15417,2025-09-13 01:51:36,2025-09-13 05:34:36,Feature Request,Critical,Phone,Mobile App,AGT-017,5,223,CUST-05793,5,0,0
15418,2026-02-13 11:11:44,2026-02-15 20:58:44,Feature Request,Medium,Portal,Mobile App,AGT-001,583,3467,CUST-05248,2,0,1
15419,2025-02-16 22:09:49,2025-02-19 18:42:49,Bug,Medium,Portal,Payments,AGT-003,408,4113,CUST-00871,5,0,0
15420,2025-03-09 10:12:11,2025-03-13 09:20:11,Bug,Low,Chat,Dashboard,AGT-005,1346,5708,CUST-06157,5,0,0
15421,2025-06-22 07:57:52,2025-06-25 12:24:52,Account,Medium,Portal,Login,AGT-015,363,4587,CUST-00642,2,0,1
15422,2025-05-08 11:14:55,2025-05-09 03:46:55,Technical,High,Email,API,AGT-019,78,992,CUST-07764,4,0,0
15423,2025-08-16 02:11:00,2025-08-18 16:03:00,Technical,Low,Phone,Payments,AGT-017,535,3712,CUST-00685,2,0,0
15424,2025-10-12 10:53:09,2025-10-15 08:29:09,Account,Medium,Phone,Dashboard,AGT-016,242,4176,CUST-07608,4,0,0
15425,2025-05-25 00:48:05,2025-05-28 05:26:05,Bug,Low,Email,Login,AGT-007,259,4598,CUST-04253,4,0,0
15426,2025-10-23 21:25:28,2025-10-27 04:12:28,Account,Medium,Email,API,AGT-005,443,4727,CUST-04224,2,0,1
15427,2026-04-23 12:10:19,2026-04-25 03:35:19,Account,Medium,Phone,Dashboard,AGT-003,401,2365,CUST-01365,5,0,0
15428,2025-08-16 14:54:40,2025-08-17 14:42:40,Technical,High,Chat,API,AGT-001,97,1428,CUST-02444,3,0,0
15429,2025-01-30 22:34:56,2025-02-06 19:27:56,Bug,Low,Portal,API,AGT-014,692,9893,CUST-00185,3,1,1
15430,2025-09-16 18:48:45,2025-09-20 03:55:45,Technical,Low,Portal,Login,AGT-004,1276,4867,CUST-05757,5,0,0
15431,2026-06-25 04:43:07,2026-06-25 22:47:07,Account,High,Portal,Mobile App,AGT-016,108,1084,CUST-04220,5,0,0
15432,2025-11-01 06:58:26,2025-11-02 23:15:26,Feature Request,Medium,Email,Dashboard,AGT-012,271,2417,CUST-04556,2,1,0
15433,2025-01-25 14:52:17,2025-01-27 11:56:17,Technical,Medium,Chat,Login,AGT-012,260,2704,CUST-04562,5,0,0
15434,2026-05-24 17:55:24,2026-05-26 13:55:24,Billing,Low,Email,API,AGT-004,2630,2640,CUST-03853,3,0,1
15435,2025-05-13 01:49:27,2025-05-14 10:56:27,Billing,High,Email,Dashboard,AGT-012,145,1987,CUST-04063,2,0,1
15436,2025-05-12 03:58:01,2025-05-13 09:44:01,Billing,Low,Portal,Login,AGT-016,499,1786,CUST-06671,3,1,0
15437,2026-01-09 21:46:10,2026-01-13 03:06:10,Account,Low,Chat,Mobile App,AGT-004,1043,4640,CUST-02168,5,0,0
15438,2025-06-17 15:17:40,2025-06-18 22:33:40,Bug,High,Phone,Mobile App,AGT-003,171,1876,CUST-06602,4,1,1
15439,2026-03-07 07:56:13,2026-03-11 04:17:13,Feature Request,Low,Email,Mobile App,AGT-009,1665,5541,CUST-02113,2,0,1
15440,2025-01-25 18:15:21,2025-01-25 18:48:21,Account,Critical,Chat,Mobile App,AGT-014,23,33,CUST-01440,4,0,0
15441,2026-05-10 15:50:26,2026-05-16 08:13:26,Billing,Low,Email,Mobile App,AGT-011,218,8183,CUST-03239,4,0,1
15442,2026-07-02 05:01:24,2026-07-07 20:32:24,Account,Medium,Portal,Payments,AGT-008,189,8131,CUST-01533,2,0,1
15443,2026-03-13 21:05:17,2026-03-17 11:31:17,Feature Request,Low,Email,Mobile App,AGT-009,1187,5186,CUST-07951,4,0,0
15444,2026-02-02 22:50:21,2026-02-04 14:12:21,Billing,High,Email,Payments,AGT-016,223,2362,CUST-05806,2,0,1
15445,2026-04-13 15:08:00,2026-04-17 00:02:00,Feature Request,Medium,Portal,Payments,AGT-017,539,4854,CUST-05063,1,0,1
15446,2025-09-13 06:21:34,2025-09-15 20:08:34,Feature Request,Low,Portal,API,AGT-018,739,3707,CUST-07549,4,0,0
15447,2025-04-18 11:06:04,2025-04-21 05:16:04,Technical,Medium,Chat,Login,AGT-009,211,3970,CUST-07599,5,0,0
15448,2026-06-09 01:56:18,2026-06-10 00:20:18,Technical,High,Portal,API,AGT-001,290,1344,CUST-06775,1,0,1
15449,2026-05-14 18:11:30,2026-05-16 08:34:30,Feature Request,Medium,Email,Payments,AGT-004,36,2303,CUST-06175,1,1,0
15450,2025-05-18 17:23:12,2025-05-21 01:15:12,Feature Request,Medium,Portal,Login,AGT-016,538,3352,CUST-01820,2,0,1
15451,2025-01-17 17:17:19,2025-01-21 13:53:19,Feature Request,Medium,Portal,Payments,AGT-008,540,5556,CUST-00800,2,0,1
15452,2025-09-20 01:50:21,2025-09-24 23:22:21,Billing,Low,Portal,Mobile App,AGT-015,918,7052,CUST-07832,4,0,0
15453,2025-05-09 05:48:44,2025-05-09 20:57:44,Technical,High,Chat,API,AGT-013,320,909,CUST-07486,5,0,1
15454,2025-01-22 12:04:26,2025-01-26 09:49:26,Account,Low,Portal,Mobile App,AGT-014,589,5625,CUST-04772,5,0,0
15455,2026-03-13 19:01:09,2026-03-18 01:14:09,Bug,Low,Email,Mobile App,AGT-010,675,6133,CUST-01915,5,1,0
15456,2026-04-13 16:26:21,2026-04-15 23:18:21,Billing,Low,Portal,Mobile App,AGT-002,1141,3292,CUST-02009,3,0,0
15457,2025-05-08 02:17:07,2025-05-12 22:55:07,Bug,Low,Phone,Payments,AGT-003,1252,6998,CUST-02894,3,1,0
15458,2025-08-07 09:41:13,2025-08-08 06:12:13,Billing,Low,Portal,Dashboard,AGT-015,1221,1231,CUST-03176,3,0,0
15459,2025-08-24 08:52:10,2025-08-27 02:04:10,Billing,Medium,Phone,Login,AGT-020,414,3912,CUST-06647,4,1,0
15460,2025-05-04 10:56:36,2025-05-11 08:52:36,Technical,Low,Chat,Payments,AGT-013,1275,9956,CUST-04162,3,0,1
15461,2026-05-06 10:53:38,2026-05-11 16:01:38,Technical,Low,Chat,Payments,AGT-007,1030,7508,CUST-05783,3,0,1
15462,2026-05-21 00:36:40,2026-05-22 16:09:40,Feature Request,Medium,Chat,Dashboard,AGT-013,411,2373,CUST-07293,4,0,0
15463,2025-02-17 07:07:54,2025-02-18 20:41:54,Feature Request,Low,Email,Dashboard,AGT-018,1528,2254,CUST-05437,2,0,1
15464,2026-04-06 20:51:00,2026-04-12 12:51:00,Bug,Low,Chat,Mobile App,AGT-013,1188,8160,CUST-06067,3,0,1
15465,2026-04-19 14:15:49,2026-04-22 08:48:49,Account,Medium,Phone,Payments,AGT-007,840,3993,CUST-05937,1,0,1
15466,2025-10-08 19:12:31,2025-10-09 11:10:31,Bug,High,Phone,Login,AGT-004,294,958,CUST-06837,3,1,1
15467,2025-04-27 17:11:31,2025-05-03 23:35:31,Billing,Low,Email,API,AGT-016,1029,9024,CUST-02762,1,0,1
15468,2025-03-28 07:13:53,2025-03-28 16:53:53,Feature Request,High,Email,Mobile App,AGT-007,172,580,CUST-07807,5,0,0
15469,2026-01-14 15:34:14,2026-01-19 16:24:14,Technical,Medium,Email,Payments,AGT-015,979,7250,CUST-03204,2,0,1
15470,2025-04-05 12:54:54,2025-04-05 20:10:54,Billing,High,Portal,Mobile App,AGT-008,203,436,CUST-07195,4,0,0
15471,2026-01-11 12:30:32,2026-01-11 18:26:32,Bug,High,Chat,Dashboard,AGT-010,264,356,CUST-00594,2,0,1
15472,2026-03-03 00:24:59,2026-03-03 17:39:59,Billing,High,Phone,Dashboard,AGT-018,151,1035,CUST-04087,3,0,0
15473,2025-04-07 06:23:04,2025-04-11 14:13:04,Bug,Low,Chat,Login,AGT-015,1202,6230,CUST-05102,4,0,0
15474,2025-03-04 03:51:40,2025-03-06 01:46:40,Billing,Low,Email,Login,AGT-017,694,2755,CUST-07066,4,0,0
15475,2026-03-26 18:29:06,2026-03-26 21:26:06,Billing,Critical,Phone,API,AGT-002,50,177,CUST-02398,4,0,0
15476,2025-07-27 19:43:14,2025-07-28 23:06:14,Feature Request,Medium,Email,Mobile App,AGT-015,354,1643,CUST-01541,5,0,0
15477,2025-11-22 16:49:34,2025-11-27 05:40:34,Technical,Medium,Email,Dashboard,AGT-001,200,6531,CUST-04309,1,0,1
15478,2025-02-26 14:25:30,2025-02-28 01:42:30,Technical,Medium,Email,Login,AGT-020,685,2117,CUST-02907,2,0,1
15479,2026-07-23 09:32:34,2026-07-26 14:42:34,Feature Request,Medium,Phone,Login,AGT-004,391,4630,CUST-02398,3,0,1
15480,2025-12-08 08:33:19,2025-12-12 21:03:19,Billing,Low,Portal,Login,AGT-017,1355,6510,CUST-00472,4,0,0
15481,2026-05-31 14:06:11,2026-06-06 06:49:11,Account,Low,Chat,Mobile App,AGT-017,2065,8203,CUST-03311,4,0,1
15482,2026-04-11 01:33:43,2026-04-15 05:37:43,Billing,Medium,Email,Login,AGT-002,434,6004,CUST-04265,2,0,1
15483,2026-04-22 23:36:29,2026-04-29 03:34:29,Billing,Low,Phone,API,AGT-007,1661,8878,CUST-00067,3,0,1
15484,2025-11-15 14:42:26,2025-11-25 04:05:26,Billing,Low,Email,API,AGT-017,1423,13763,CUST-00650,3,0,1
15485,2026-05-28 01:44:19,2026-05-29 03:34:19,Feature Request,High,Portal,Mobile App,AGT-011,195,1550,CUST-04097,2,0,1
15486,2025-07-05 20:50:19,2025-07-08 03:34:19,Technical,Low,Email,API,AGT-020,541,3284,CUST-02799,5,0,0
15487,2025-12-04 23:29:16,2025-12-05 14:33:16,Bug,Low,Portal,Dashboard,AGT-018,872,904,CUST-07976,3,0,0
15488,2026-04-15 22:41:54,2026-04-19 06:24:54,Technical,Low,Chat,Dashboard,AGT-001,886,4783,CUST-00647,5,0,0
15489,2026-05-05 02:21:50,2026-05-06 10:21:50,Billing,High,Phone,API,AGT-004,226,1920,CUST-06155,3,0,1
15490,2025-05-05 10:51:48,2025-05-05 20:22:48,Billing,High,Portal,Payments,AGT-013,237,571,CUST-07847,4,0,0
15491,2025-09-18 01:32:52,2025-09-21 19:56:52,Technical,Low,Chat,Login,AGT-012,1326,5424,CUST-03120,5,0,0
15492,2025-08-13 09:05:25,2025-08-14 14:11:25,Feature Request,High,Portal,Mobile App,AGT-005,205,1746,CUST-05703,1,0,1
15493,2026-04-08 00:56:04,2026-04-11 22:34:04,Account,Low,Portal,API,AGT-010,5,5618,CUST-03868,4,0,0
15494,2025-04-24 09:06:37,2025-04-27 08:05:37,Feature Request,Medium,Chat,API,AGT-019,405,4259,CUST-03167,4,0,0
15495,2025-01-22 03:33:08,2025-01-30 07:53:08,Account,Low,Portal,Payments,AGT-009,1257,11780,CUST-06359,2,0,1
15496,2026-05-28 00:41:42,2026-05-28 20:01:42,Account,High,Chat,Mobile App,AGT-003,194,1160,CUST-00048,5,0,0
15497,2025-04-18 14:42:55,2025-04-21 11:18:55,Technical,Medium,Chat,Login,AGT-009,871,4116,CUST-01877,1,0,1
15498,2025-11-03 18:41:06,2025-11-06 14:06:06,Account,Medium,Portal,Dashboard,AGT-015,483,4045,CUST-01346,1,0,1
15499,2025-05-01 05:35:49,2025-05-02 18:20:49,Bug,Medium,Email,API,AGT-016,501,2205,CUST-04803,4,1,1
15500,2025-03-03 02:55:03,2025-03-03 05:56:03,Billing,High,Chat,Dashboard,AGT-001,171,181,CUST-06884,5,0,0
15501,2025-04-02 16:15:43,2025-04-10 02:13:43,Account,Low,Email,Mobile App,AGT-001,1421,10678,CUST-03585,1,1,1
15502,2025-10-21 11:49:50,2025-10-22 20:45:50,Bug,High,Email,Payments,AGT-017,95,1976,CUST-06829,3,0,1
15503,2026-04-30 03:09:50,2026-05-04 11:28:50,Technical,Low,Email,Login,AGT-014,635,6259,CUST-03454,4,0,0
15504,2026-05-16 22:29:26,2026-05-17 13:31:26,Feature Request,High,Chat,Login,AGT-020,351,902,CUST-05150,2,0,1
15505,2026-07-28 17:27:02,2026-08-02 05:00:02,Feature Request,Low,Email,Dashboard,AGT-017,2185,6453,CUST-06795,3,0,1
15506,2026-01-31 23:59:55,2026-02-04 15:07:55,Feature Request,Low,Email,API,AGT-004,586,5228,CUST-05261,5,0,0
15507,2025-01-24 09:16:13,2025-01-26 19:54:13,Feature Request,Low,Email,Dashboard,AGT-016,1265,3518,CUST-07480,3,0,0
15508,2026-01-02 05:10:40,2026-01-08 03:28:40,Feature Request,Low,Chat,Dashboard,AGT-013,934,8538,CUST-07496,1,0,1
15509,2025-02-07 06:43:45,2025-02-09 22:20:45,Account,Medium,Email,Payments,AGT-013,430,3817,CUST-01221,5,0,0
15510,2026-04-04 05:25:12,2026-04-05 08:30:12,Account,High,Portal,API,AGT-019,185,1625,CUST-07048,3,0,1
15511,2026-03-07 04:49:44,2026-03-16 07:54:44,Account,Low,Phone,Payments,AGT-005,1194,13145,CUST-06829,1,0,1
15512,2025-01-13 14:31:30,2025-01-18 05:34:30,Account,Low,Phone,Login,AGT-010,929,6663,CUST-04485,4,0,0
15513,2025-10-03 21:26:43,2025-10-05 09:01:43,Technical,Medium,Portal,Login,AGT-016,492,2135,CUST-00309,3,0,1
15514,2026-05-12 22:43:22,2026-05-14 06:48:22,Bug,Medium,Phone,Login,AGT-003,352,1925,CUST-00259,5,0,0
15515,2025-03-03 00:23:28,2025-03-04 21:36:28,Feature Request,Medium,Portal,API,AGT-010,199,2713,CUST-01937,4,1,0
15516,2025-05-31 15:05:44,2025-06-04 06:15:44,Feature Request,Low,Chat,Dashboard,AGT-002,2080,5230,CUST-05620,2,0,1
15517,2026-03-12 13:00:37,2026-03-16 07:05:37,Billing,Medium,Phone,Mobile App,AGT-017,475,5405,CUST-02772,1,0,1
15518,2025-10-04 07:11:35,2025-10-04 10:03:35,Bug,Critical,Chat,Dashboard,AGT-013,32,172,CUST-00082,4,0,0
15519,2026-01-19 12:35:43,2026-01-21 20:46:43,Account,Medium,Phone,Dashboard,AGT-013,319,3371,CUST-04597,5,0,0
15520,2025-06-14 19:21:55,2025-06-20 01:58:55,Technical,Medium,Portal,Payments,AGT-007,346,7597,CUST-00070,2,0,1
15521,2026-01-03 17:34:04,2026-01-09 22:16:04,Account,Low,Chat,Payments,AGT-012,1846,8922,CUST-00432,2,0,1
15522,2025-03-03 02:24:51,2025-03-05 13:11:51,Bug,Medium,Phone,Dashboard,AGT-006,239,3527,CUST-04935,5,1,0
15523,2025-06-06 11:16:31,2025-06-07 08:42:31,Technical,Medium,Phone,API,AGT-015,197,1286,CUST-06995,4,0,0
15524,2025-07-03 14:34:28,2025-07-14 00:57:28,Account,Low,Phone,API,AGT-002,1740,15023,CUST-02876,2,0,1
15525,2025-06-10 07:14:12,2025-06-13 08:01:12,Technical,Medium,Portal,Login,AGT-019,278,4367,CUST-04059,2,0,1
15526,2025-12-22 08:14:47,2025-12-22 15:51:47,Feature Request,Critical,Portal,Payments,AGT-012,52,457,CUST-00386,1,0,1
15527,2025-09-19 15:14:04,2025-09-22 20:00:04,Feature Request,Medium,Chat,API,AGT-003,615,4606,CUST-04424,5,0,1
15528,2026-01-05 23:04:16,2026-01-06 07:40:16,Bug,Medium,Portal,Payments,AGT-008,206,516,CUST-01255,5,1,0
15529,2025-10-06 18:28:20,2025-10-08 10:13:20,Technical,Medium,Portal,Login,AGT-014,522,2385,CUST-07501,3,0,1
15530,2026-06-30 01:58:51,2026-07-03 07:24:51,Account,Medium,Chat,API,AGT-010,116,4646,CUST-00901,3,1,1
15531,2025-12-23 00:03:21,2025-12-24 05:36:21,Account,High,Email,Payments,AGT-008,188,1773,CUST-05777,2,0,1
15532,2025-11-10 03:53:21,2025-11-14 17:39:21,Billing,Low,Chat,Dashboard,AGT-011,870,6586,CUST-06148,5,0,0
15533,2026-02-10 10:39:14,2026-02-11 22:37:14,Bug,Medium,Portal,API,AGT-007,395,2158,CUST-06091,4,0,0
15534,2026-02-03 19:07:54,2026-02-08 12:58:54,Feature Request,Low,Phone,Login,AGT-008,1408,6831,CUST-06826,3,0,0
15535,2026-04-02 10:29:32,2026-04-06 04:05:32,Billing,Low,Chat,API,AGT-019,1238,5376,CUST-07654,4,0,0
15536,2025-01-31 15:37:38,2025-02-01 01:52:38,Billing,Critical,Email,Payments,AGT-001,81,615,CUST-01296,3,0,1
15537,2025-07-19 00:02:57,2025-07-20 19:41:57,Billing,Medium,Phone,Login,AGT-010,273,2619,CUST-02055,5,0,0
15538,2025-07-29 06:29:43,2025-08-01 15:08:43,Billing,Low,Email,Login,AGT-006,408,4839,CUST-02692,4,0,0
15539,2025-12-08 17:41:28,2025-12-15 05:36:28,Account,Low,Portal,Dashboard,AGT-019,2496,9355,CUST-05187,4,0,1
15540,2025-03-08 17:34:41,2025-03-12 01:00:41,Technical,Low,Phone,API,AGT-017,2527,4766,CUST-07823,5,0,1
15541,2026-03-16 05:31:42,2026-03-17 03:58:42,Account,High,Phone,Mobile App,AGT-018,98,1347,CUST-00462,4,0,0
15542,2025-11-16 20:30:38,2025-11-16 22:14:38,Account,High,Chat,Payments,AGT-001,94,104,CUST-02310,3,1,0
15543,2026-01-11 23:56:44,2026-01-13 17:51:44,Billing,Medium,Email,Login,AGT-005,132,2515,CUST-05056,4,0,0
15544,2025-07-29 05:10:52,2025-07-30 23:43:52,Billing,Low,Email,Dashboard,AGT-013,264,2553,CUST-03011,3,0,0
15545,2026-06-22 17:40:46,2026-06-27 07:28:46,Account,Medium,Chat,Login,AGT-009,583,6588,CUST-05621,2,0,1
15546,2025-01-10 21:14:39,2025-01-12 14:30:39,Billing,Medium,Chat,API,AGT-013,61,2476,CUST-03682,4,0,0
15547,2026-05-23 11:55:13,2026-05-26 14:35:13,Account,Medium,Chat,Payments,AGT-016,285,4480,CUST-02941,2,0,1
15548,2025-06-17 11:21:08,2025-06-20 16:49:08,Technical,Low,Phone,Dashboard,AGT-009,667,4648,CUST-05527,4,0,0
15549,2025-04-16 09:16:10,2025-04-17 03:23:10,Bug,High,Phone,Login,AGT-010,138,1087,CUST-04245,5,0,0
15550,2025-10-23 02:24:13,2025-10-27 19:11:13,Technical,Low,Chat,API,AGT-003,1381,6767,CUST-06640,5,0,0
15551,2025-03-10 11:47:11,2025-03-13 04:28:11,Feature Request,Medium,Phone,Payments,AGT-009,493,3881,CUST-00186,2,1,1
15552,2025-03-19 03:43:34,2025-03-20 00:37:34,Billing,Medium,Email,Mobile App,AGT-008,74,1254,CUST-06824,2,0,0
15553,2026-05-04 07:34:25,2026-05-04 10:44:25,Account,High,Chat,Dashboard,AGT-014,180,190,CUST-03191,5,0,0
15554,2025-07-09 14:50:50,2025-07-11 03:19:50,Billing,Low,Phone,Mobile App,AGT-019,2117,2189,CUST-00188,4,0,1
15555,2026-07-17 19:50:28,2026-07-21 11:40:28,Technical,Medium,Portal,API,AGT-008,238,5270,CUST-03031,3,1,1
15556,2026-07-11 23:34:27,2026-07-16 23:36:27,Account,Low,Email,Dashboard,AGT-015,1492,7202,CUST-02327,3,0,1
15557,2026-05-27 09:53:35,2026-06-02 02:04:35,Billing,Low,Chat,Mobile App,AGT-006,565,8171,CUST-00602,3,0,1
15558,2025-11-23 19:04:59,2025-11-26 16:04:59,Feature Request,Low,Portal,API,AGT-010,1324,4140,CUST-01145,2,0,0
15559,2026-02-23 17:23:39,2026-02-26 16:27:39,Feature Request,Low,Email,Login,AGT-018,1967,4264,CUST-03436,2,0,1
15560,2025-06-27 15:31:16,2025-06-28 13:57:16,Billing,High,Phone,Mobile App,AGT-011,310,1346,CUST-05475,1,0,1
15561,2026-06-27 21:41:41,2026-07-01 05:32:41,Account,Low,Chat,Mobile App,AGT-010,927,4791,CUST-05806,5,0,0
15562,2025-03-24 08:59:21,2025-03-28 20:21:21,Bug,Medium,Phone,Payments,AGT-010,469,6442,CUST-02967,3,0,1
15563,2026-03-15 07:56:03,2026-03-16 03:23:03,Bug,Medium,Chat,Login,AGT-003,189,1167,CUST-03134,5,1,0
15564,2025-06-18 09:56:07,2025-06-21 07:41:07,Feature Request,Low,Email,API,AGT-007,877,4185,CUST-02204,4,0,0
15565,2025-08-14 13:45:07,2025-08-20 04:32:07,Feature Request,Low,Phone,Login,AGT-008,669,8087,CUST-07455,2,1,1
15566,2025-10-26 18:11:42,2025-10-30 14:03:42,Technical,Low,Chat,Login,AGT-014,1105,5512,CUST-05482,5,1,0
15567,2025-02-11 07:35:37,2025-02-12 23:45:37,Bug,Low,Phone,Login,AGT-017,1263,2410,CUST-06695,2,1,0
15568,2026-07-04 06:25:02,2026-07-09 10:01:02,Bug,Low,Email,Mobile App,AGT-001,565,7416,CUST-06955,3,1,1
15569,2025-10-07 23:38:56,2025-10-10 12:50:56,Account,Low,Email,Dashboard,AGT-015,1097,3672,CUST-02729,5,0,0
15570,2026-06-08 11:45:24,2026-06-09 22:25:24,Billing,Medium,Email,Dashboard,AGT-009,142,2080,CUST-07420,4,0,0
15571,2026-06-09 06:58:47,2026-06-12 17:29:47,Bug,Medium,Phone,Mobile App,AGT-001,390,4951,CUST-02988,2,0,1
15572,2025-12-23 04:57:56,2025-12-23 21:42:56,Account,High,Chat,Mobile App,AGT-018,281,1005,CUST-01214,3,0,1
